city,title,price,area,location,property_type,bedrooms,bathrooms,built_in_year,parking_space,servant_quarters,store_rooms,kitchens,drawing_room,dining_room,study_room,prayer_room,powder_room,lounge_sitting_room,url
Islamabad,"2 BED FOR SALE IN ZARKON HEIGHTS G15 ISLAMBAD BLOCK B,C,D,E,F",19000000.0,5.5 Marla,"G-15, Islamabad, Islamabad Capital",Flat,2.0,2.0,2026,1,,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_15_zarkon_heights_2_bed_for_sale_in_zarkon_heights_g15_islambad_block_b_c_d_e_f-54186281-10169-1.html
Islamabad,The Galleria 3 Bed Apartment 1695 Square Feet Brand New on 3rd Floor Sun facing Available for Sale,14000000.0,7.5 Marla,"Bahria Town, Islamabad, Islamabad Capital",Flat,3.0,3.0,2024,1,3,3,3,3,,,3,,,https://www.zameen.com/Property/bahria_enclave_the_galleria_the_galleria_3_bed_apartment_1695_square_feet_brand_new_on_3rd_floor_sun_facing_available_for_sale-53557692-10002-1.html
Islamabad,Cda Sector F-10/3(20*40) Triple Storey 2-Bedroom House For Sale.,38000000.0,4 Marla,"F-10, Islamabad, Islamabad Capital",House,2.0,3.0,2005,Yes,1,10,3,Yes,Yes,Yes,,,Yes,https://www.zameen.com/Property/f_10_f-10_3_cda_sector_f-10_3_20_40_triple_storey_2-bedroom_house_for_sale-54123605-3278-1.html
Islamabad,Deziner House Available For Sale In Pha Officer Residenshia Kurii Road Islamabad,42500000.0,8 Marla,"Kuri Road, Islamabad, Islamabad Capital",House,6.0,6.0,2026,,,,,,,,,,,https://www.zameen.com/Property/kuri_road_phaf_officers_residencia_deziner_house_available_for_sale_in_pha_officer_residenshia_kurii_road_islamabad-54181129-13099-1.html
Islamabad,Luxury House For Sale,67000000.0,12 Marla,"FECHS, Islamabad, Islamabad Capital",House,6.0,6.0,2024,,,,,,,,,,,https://www.zameen.com/Property/jinnah_gardens_jinnah_gardens_phase_1_luxury_house_for_sale-54171053-1421-1.html
Islamabad,WARDA HAMNA 1995 sq. feet Corner Apartment For Sale,32500000.0,8.9 Marla,"G-11, Islamabad, Islamabad Capital",Flat,2.0,2.0,1995,1,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_11_g-11_3_warda_hamna_1995_sq_feet_corner_apartment_for_sale-54101080-3332-1.html
Islamabad,Residential Building Qurtuba Heights Corner Furnished Apartment,18000000.0,5.2 Marla,"E-11, Islamabad, Islamabad Capital",Flat,2.0,2.0,2019,1,1,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_e-11_residential_building_qurtuba_heights_corner_furnished_apartment-53102204-329-1.html
Islamabad,1kanal Main Double Road Corner Luxury House For Sale Multi Garden B 17 Islamabad,130000000.0,1 Kanal,"B-17, Islamabad, Islamabad Capital",House,8.0,,2026,4,2,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_b_extension_1_1kanal_main_double_road_corner_luxury_house_for_sale_multi_garden_b_17_islamabad-53920777-16519-1.html
Islamabad,Investor's Choice: 2 Kanal Modern House Near Giga Mall,125000000.0,2 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,7.0,2025,3,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_investor_s_choice_2_kanal_modern_house_near_giga_mall-54238552-339-1.html
Islamabad,Luxurious 1 Kanal Dream Home With Private Pool In DHA 2 Prime Location Near McDonalds!,144500000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,6.0,2024,5,2,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_luxurious_1_kanal_dream_home_with_private_pool_in_dha_2_prime_location_near_mcdonalds-51321594-339-1.html
Islamabad,Intact Gray Structure in Ghouri Town phase 7 Abubakar Block,8500000.0,5 Marla,"Ghauri Town, Islamabad, Islamabad Capital",House,3.0,4.0,2024,Yes,,,,,,,,,,https://www.zameen.com/Property/ghauri_town_ghauri_town_phase_7_intact_gray_structure_in_ghouri_town_phase_7_abubakar_block-53499133-8245-1.html
Islamabad,5 Marla Grey Structure Ready For Sale,15000000.0,5 Marla,"Park View City, Islamabad, Islamabad Capital",House,4.0,4.0,2026,1,1,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/park_view_city_park_view_city_-_overseas_block_5_marla_grey_structure_ready_for_sale-53794129-19666-1.html
Islamabad,Designer Outclass House On Top Height Location Near Giga Mall / Central Park,79500000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,6.0,2023,3,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_2_dha_phase_2_-_sector_f_designer_outclass_house_on_top_height_location_near_giga_mall_central_park-49354939-3201-1.html
Islamabad,1 Kanal Luxury 5bed Designer House,86000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,5.0,2026,Yes,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_luxury_5bed_designer_house-53721742-339-1.html
Islamabad,10 Marla Brand New House For Sale,69500000.0,10 Marla,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2015,2,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_10_marla_brand_new_house_for_sale-54008994-10991-1.html
Islamabad,1 Kanal Designer House for Sale in DHA Phase 2 Islamabad,100000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,1,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_designer_house_for_sale_in_dha_phase_2_islamabad-54120587-339-1.html
Islamabad,10 Marla Brand New House For Sale In D Block Top City1 Islamabad,52500000.0,10 Marla,"Top City 1, Islamabad, Islamabad Capital",House,5.0,6.0,2026,2,,1,1,,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_d_10_marla_brand_new_house_for_sale_in_d_block_top_city1_islamabad-54069442-9233-1.html
Islamabad,1 Kanal Beautiful House For Sale In DHA Phase 2 Islamabad,87000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,7.0,7.0,2026,3,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_beautiful_house_for_sale_in_dha_phase_2_islamabad-54162412-339-1.html
Islamabad,G10/1 Corner House Fully Renovated 30+60 Near Park,70000000.0,8 Marla,"G-10, Islamabad, Islamabad Capital",House,4.0,5.0,2024,,,,,,,,,,,https://www.zameen.com/Property/g_10_g-10_1_g10_1_corner_house_fully_renovated_30_60_near_park-54024617-3324-1.html
Islamabad,F6/3 Liveable House Available Size 633 Sy With 5 Bed,350000000.0,1.3 Kanal,"F-6, Islamabad, Islamabad Capital",House,5.0,,2025,,,,,,,,,,,https://www.zameen.com/Property/f_6_f-6_3_f6_3_liveable_house_available_size_633_sy_with_5_bed-54154202-3301-1.html
Islamabad,5 Marla Brand New House Available For Sale In B17 Islamabad Block F,21500000.0,5 Marla,"B-17, Islamabad, Islamabad Capital",House,4.0,4.0,2025,1,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_b-17_5_marla_brand_new_house_available_for_sale_in_b17_islamabad_block_f-53094968-616-1.html
Islamabad,Cda Sector G-10/1(35*70) 10 Marla Double Storey House For Sale,78000000.0,10 Marla,"G-10, Islamabad, Islamabad Capital",House,5.0,5.0,2010,2010,,10,,,,,,,,https://www.zameen.com/Property/g_10_g-10_1_cda_sector_g-10_1_35_70_10_marla_double_storey_house_for_sale-53937736-3324-1.html
Islamabad,"Designer 10 Marla House For Sale sector J DHA Phase 5,Islamabad",78000000.0,10 Marla,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,7.0,2026,Yes,1,1,2,Yes,Yes,,,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_j_designer_10_marla_house_for_sale_sector_j_dha_phase_5_islamabad-54133050-17389-1.html
Islamabad,Owner Built Used House For Sale In G13/1 Islamabad With Solar And Gas Connection,37500000.0,4.5 Marla,"G-13, Islamabad, Islamabad Capital",House,4.0,5.0,2026,Yes,,5,5,5,5,5,,,,https://www.zameen.com/Property/islamabad_g-13_owner_built_used_house_for_sale_in_g13_1_islamabad_with_solar_and_gas_connection-54075148-330-1.html
Islamabad,3 Bed Duplex (Double Storey) Luxury Residential Apartment Available In J7 Emporium,40400000.0,11.6 Marla,"B-17, Islamabad, Islamabad Capital",Flat,3.0,3.0,2026,5,,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/b_17_j7_emporium_3_bed_duplex_double_storey_luxury_residential_apartment_available_in_j7_emporium-53842767-17263-1.html
Islamabad,Home For Sale 8 Marla,15500000.0,8 Marla,"DHA Defence, Islamabad, Islamabad Capital",House,3.0,4.0,2024,1,Yes,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_valley_oleander_sector_oleander_sector_-_dha_homes_block_a_home_for_sale_8_marla-52718181-16792-1.html
Islamabad,1 Kanal Brand New Designer Luxury House Corner For Sale B 17 Islamabad,115000000.0,1 Kanal,"B-17, Islamabad, Islamabad Capital",House,8.0,,2026,4,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_a_1_kanal_brand_new_designer_luxury_house_corner_for_sale_b_17_islamabad-53921541-3116-1.html
Islamabad,1 Kanal House Available In Noc Approved Project E-17/3,53000000.0,1 Kanal,"E-17, Islamabad, Islamabad Capital",House,6.0,7.0,2026,2026,,,,,,,,,,https://www.zameen.com/Property/e_17_e-17_3_1_kanal_house_available_in_noc_approved_project_e-17_3-54240349-3255-1.html
Islamabad,A Corner 9 Marla House Located In Gulberg Residencia - Block L Is Available For sale,47500000.0,9 Marla,"Gulberg, Islamabad, Islamabad Capital",House,7.0,6.0,2026,,6,,6,6,6,,,,,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_a_corner_9_marla_house_located_in_gulberg_residencia_-_block_l_is_available_for_sale-54233968-9122-1.html
Islamabad,Grey Structure House For Sale,32000000.0,10 Marla,"Top City 1, Islamabad, Islamabad Capital",House,5.0,5.0,2026,,1,,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/top_city_1_top_city_1_-_block_a_grey_structure_house_for_sale-53622631-9231-1.html
Islamabad,"For sale, Diplomatic enclave. Royal Apartments.",75000000.0,6.4 Marla,"Diplomatic Enclave, Islamabad, Islamabad Capital",Flat,2.0,2.0,2024,Yes,,,2,2,2,,,,,https://www.zameen.com/Property/islamabad_diplomatic_enclave_for_sale_diplomatic_enclave_royal_apartments-54230161-429-1.html
Islamabad,Gomal Road House Available For Sale On Investor Price,650000000.0,2.1 Kanal,"E-7, Islamabad, Islamabad Capital",House,8.0,4.0,2025,5,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_e-7_gomal_road_house_available_for_sale_on_investor_price-50325893-343-1.html
Islamabad,Exquisite 7-Bed Home In Exclusive E-7 Locale - CDA Transfer,450000000.0,1.6 Kanal,"E-7, Islamabad, Islamabad Capital",House,7.0,,2018,Yes,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_e-7_exquisite_7-bed_home_in_exclusive_e-7_locale_-_cda_transfer-50169213-343-1.html
Islamabad,Fully Furnished Owner Built 30marla House Top Height Completion 2024,109500000.0,1.5 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,,,,,,,,,,,https://www.zameen.com/Property/dha_defence_dha_defence_phase_3_fully_furnished_owner_built_30marla_house_top_height_completion_2024-54207765-8412-1.html
Islamabad,Bahria Enclave Sector C One Kanal Heighted Location Brand New House For Sale Soller Instald Close to Main Gate,125000000.0,1 Kanal,"Bahria Town, Islamabad, Islamabad Capital",House,6.0,6.0,2025,3,1,1,2,Yes,Yes,Yes,,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c_bahria_enclave_sector_c_one_kanal_heighted_location_brand_new_house_for_sale_soller_instald_close_to_main_gate-54168294-11973-1.html
Islamabad,Bahria Enclave Sector N 5 Marla Brand New Double Unit Designer House For Sale,27000000.0,5 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,3.0,4.0,2026,1,1,1,2,Yes,Yes,,,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_n_bahria_enclave_sector_n_5_marla_brand_new_double_unit_designer_house_for_sale-54215462-11975-1.html
Islamabad,"Bahria Enclave Sector H The Galleria Residency 3 Bedroom Diamond Category 2,458 Sqft Murree Facing Apartment For Sale",20500000.0,10.9 Marla,"Bahria Town, Islamabad, Islamabad Capital",Flat,3.0,4.0,2022,1,1,,1,Yes,Yes,,,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_bahria_enclave_sector_h_the_galleria_residency_3_bedroom_diamond_category_2_458_sqft_murree_facing_apartment_for_sale-54158413-11983-1.html
Islamabad,Bahria Enclave Sector H One Bedroom 630 Sqft Apartment For Sale 3rd Floor Bahria Transfer,6200000.0,2.8 Marla,"Bahria Town, Islamabad, Islamabad Capital",Flat,1.0,1.0,2023,10,,,1,1,,,,,1,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_bahria_enclave_sector_h_one_bedroom_630_sqft_apartment_for_sale_3rd_floor_bahria_transfer-54158463-11983-1.html
Islamabad,5 Marla Brand New House Available For Sale In B17 Islamabad Block F,18900000.0,5 Marla,"B-17, Islamabad, Islamabad Capital",House,4.0,4.0,2024,,,,,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_b-17_5_marla_brand_new_house_available_for_sale_in_b17_islamabad_block_f-53094994-616-1.html
Islamabad,666 SQUARE YARDS FULLY RENOVATED DOUBLE UNIT HOUSE AVAILABLE FOR SALE,220000000.0,1.3 Kanal,"F-11, Islamabad, Islamabad Capital",House,6.0,6.0,2005,10,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_11_f-11_1_666_square_yards_fully_renovated_double_unit_house_available_for_sale-50813841-3282-1.html
Islamabad,Investor Alert F7 1066 Syd Beautiful Liveable Double Unit House 6Bedroom 2d/d 2 tvl 2 Kitchen with sqtr Front Lawn Huge Parking Near to Markaz and Park Prime Location,500000000.0,2.1 Kanal,"F-7, Islamabad, Islamabad Capital",House,6.0,7.0,2026,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-7_investor_alert_f7_1066_syd_beautiful_liveable_double_unit_house_6bedroom_2d_d_2_tvl_2_kitchen_with_sqtr_front_lawn_huge_parking_near_to_markaz_and_park_prime_location-54197974-165-1.html
Islamabad,F6 2400 Syd Old Liveable House Margalla Facing 2 Side Street With Big Front Best Location Near To Margalla Road 5bed Drawing And Dianing TV Lounge Kitchen With Servant Quarter,1.4,4.8 Kanal,"F-6, Islamabad, Islamabad Capital",House,5.0,6.0,2026,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-6_f6_2400_syd_old_liveable_house_margalla_facing_2_side_street_with_big_front_best_location_near_to_margalla_road_5bed_drawing_and_dianing_tv_lounge_kitchen_with_servant_quarter-54132531-164-1.html
Islamabad,TWO BED ROOMS FURNISHED FLAT AVAILABLE FOR SALE,115000000.0,9 Marla,"F-8, Islamabad, Islamabad Capital",Flat,2.0,3.0,2021,2,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_8_the_centaurus_two_bed_rooms_furnished_flat_available_for_sale-54042550-8349-1.html
Islamabad,Bahria Enclave Islamabad Sector H 5 Marla House For Sale,24000000.0,5 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,3.0,4.0,2026,1,3,,3,3,,,,,,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_bahria_enclave_islamabad_sector_h_5_marla_house_for_sale-54230809-11983-1.html
Islamabad,Bahria Enclave Islamabad Sector C2 10 Marla Brand New House For Sale,57000000.0,10 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,5.0,6.0,2026,2026,5,,5,5,,,,,,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_bahria_enclave_islamabad_sector_c2_10_marla_brand_new_house_for_sale-54174901-11988-1.html
Islamabad,A Graceful 40x80 House Is Available For Sale,97500000.0,14.2 Marla,"I-8, Islamabad, Islamabad Capital",House,3.0,3.0,2026,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_i-8_a_graceful_40x80_house_is_available_for_sale-43866800-174-1.html
Islamabad,Gulberg Islamabad 3 Bed Apartment For Sale,24100000.0,7.6 Marla,"Gulberg, Islamabad, Islamabad Capital",Flat,3.0,3.0,2026,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_gulberg_gulberg_islamabad_3_bed_apartment_for_sale-54165753-1682-1.html
Islamabad,50*90 Proper Corner House For Sale In G10.3,145000000.0,1.2 Kanal,"G-10, Islamabad, Islamabad Capital",House,4.0,4.0,2023,30,2,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_10_g-10_3_50_90_proper_corner_house_for_sale_in_g10_3-53223638-3326-1.html
Islamabad,"Brand New 8 Marla House For Sale | Sector J, Bahria Enclave",33500000.0,8 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,5.0,6.0,2026,Yes,Yes,Yes,2,Yes,Yes,Yes,Yes,,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_j_brand_new_8_marla_house_for_sale_sector_j_bahria_enclave-54219685-11981-1.html
Islamabad,1 Kanal House Brand New Double Unit House for Sale MPCHS B-17 Islamabad,100000000.0,1 Kanal,"B-17, Islamabad, Islamabad Capital",House,5.0,7.0,2025,Yes,1,2,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_b-17_1_kanal_house_brand_new_double_unit_house_for_sale_mpchs_b-17_islamabad-52931273-616-1.html
Islamabad,Luxury House For Sale Dha Phase 1,220000000.0,2.7 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,10.0,6.0,2018,5,2,2,4,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_luxury_house_for_sale_dha_phase_1-54220009-376-1.html
Islamabad,Reserve A Prime Location House Now In Faisal Town - F-18,49900000.0,10 Marla,"Faisal Town - F-18, Islamabad, Islamabad Capital",House,5.0,5.0,2026,2,,,,,,,,,,https://www.zameen.com/Property/islamabad_faisal_town_-_f-18_reserve_a_prime_location_house_now_in_faisal_town_-_f-18-54235823-8260-1.html
Islamabad,Veranda Executive 2 Bedroom Apartment For Sale,47500000.0,7.6 Marla,"G-10, Islamabad, Islamabad Capital",Flat,2.0,2.0,2026,1,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/g_10_markaz_veranda_executive_veranda_executive_2_bedroom_apartment_for_sale-54171624-21775-1.html
Islamabad,Excellent Used One Kanal House In DHA 2 Islamabad In Very Reasonable Price,87500000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,6.0,6.0,2026,,,,,,,,,,,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_excellent_used_one_kanal_house_in_dha_2_islamabad_in_very_reasonable_price-54193005-339-1.html
Islamabad,Beautiful 2 Bed Apartment  Size 1562 Sq Ft,31000000.0,6.9 Marla,"Gulberg, Islamabad, Islamabad Capital",Flat,2.0,2.0,2020,Yes,2,1,2,Yes,Yes,Yes,Yes,Yes,2,https://www.zameen.com/Property/islamabad_gulberg_beautiful_2_bed_apartment_size_1562_sq_ft-54047741-1682-1.html
Islamabad,Renovated House For Sale,42500000.0,10 Marla,"B-17, Islamabad, Islamabad Capital",House,6.0,6.0,2026,,,,,,,,,,,https://www.zameen.com/Property/mpchs_multi_gardens_mpchs_-_block_c_renovated_house_for_sale-54116937-3118-1.html
Islamabad,Investor Price House Available For Sale In F6/3,550000000.0,2 Kanal,"F-6, Islamabad, Islamabad Capital",House,6.0,6.0,2023,5,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_6_f-6_3_investor_price_house_available_for_sale_in_f6_3-50510847-3301-1.html
Islamabad,1200 Sq Yd Street Corner House For Sale,600000000.0,2.4 Kanal,"F-6, Islamabad, Islamabad Capital",House,10.0,6.0,2023,5,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_f-6_1200_sq_yd_street_corner_house_for_sale-51720186-164-1.html
Islamabad,Sector B1 5.5 Marla Miner Used House For Sale With 8kv Soller Instald Close To Bicun House School Masjid &Amp; Park,27000000.0,5 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,3.0,4.0,2023,1,1,1,2,Yes,Yes,,,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_b1_sector_b1_5_5_marla_miner_used_house_for_sale_with_8kv_soller_instald_close_to_bicun_house_school_masjid_amp_park-54143826-11972-1.html
Islamabad,"Bahria Enclave Sector H The Galleria 2 Bedroom 1,366 Sqft Residential Apartment For Sale",11500000.0,6.1 Marla,"Bahria Town, Islamabad, Islamabad Capital",Flat,2.0,2.0,2022,1,,,2,2,,,,,2,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_bahria_enclave_sector_h_the_galleria_2_bedroom_1_366_sqft_residential_apartment_for_sale-54118712-11983-1.html
Islamabad,Brand New House,125000000.0,1 Kanal,"Gulberg, Islamabad, Islamabad Capital",House,5.0,6.0,2024,,,,5,,,5,,,,https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_e_brand_new_house-53009522-9115-1.html
Islamabad,10 Marla Double Storey House Is Available For Sale,42000000.0,10.1 Marla,"Soan Garden, Islamabad, Islamabad Capital",House,7.0,6.0,2024,2,1,10,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/soan_garden_soan_garden_-_block_d_10_marla_double_storey_house_is_available_for_sale-47609630-3494-1.html
Islamabad,An Old 444sq Yard House Is Available For Sale In F-6,200000000.0,17.8 Marla,"F-6, Islamabad, Islamabad Capital",House,4.0,4.0,2023,3,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/f_6_f-6_1_an_old_444sq_yard_house_is_available_for_sale_in_f-6-45286022-3299-1.html
Islamabad,2 Bed Flat For Sale In Atrium Brand New Luxury Building The Atrium,15500000.0,6 Marla,"Zaraj Housing Scheme, Islamabad, Islamabad Capital",Flat,2.0,2.0,2021,3,,2,2,,,,,,2,https://www.zameen.com/Property/zaraj_housing_scheme_the_atrium_2_bed_flat_for_sale_in_atrium_brand_new_luxury_building_the_atrium-52847670-10229-1.html
Islamabad,A 600 Yards House Is Available For Sale In I-8,160000000.0,1.2 Kanal,"I-8, Islamabad, Islamabad Capital",House,6.0,6.0,2021,2,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/islamabad_i-8_a_600_yards_house_is_available_for_sale_in_i-8-44961461-174-1.html
Islamabad,BRAND NEW 9 Marla House For Sale At 70ft Road I-14/4,45000000.0,9 Marla,"I-14, Islamabad, Islamabad Capital",House,7.0,6.0,2024,,1,,2,Yes,Yes,,,Yes,Yes,https://www.zameen.com/Property/i_14_i-14_4_brand_new_9_marla_house_for_sale_at_70ft_road_i-14_4-54092806-8343-1.html
Islamabad,Alma Town Home Emaar Canyon Views Dha 5 Sector E Islamabad Expressway,36000000.0,10 Marla,"Emaar Canyon Views, Islamabad, Islamabad Capital",House,3.0,4.0,2020,3,1,1,1,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/emaar_canyon_views_emaar_canyon_views_-_alma_1_block_alma_town_home_emaar_canyon_views_dha_5_sector_e_islamabad_expressway-53688306-16773-1.html
Islamabad,A Beautiful House Is Available For Sale,115000000.0,12.4 Marla,"I-8, Islamabad, Islamabad Capital",House,6.0,6.0,2015,3,1,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/i_8_i-8_3_a_beautiful_house_is_available_for_sale-52339937-3443-1.html
Islamabad,"Brand New Luxurious House 10 Marla Construction 10 Marla Attached Plot With Beautiful lawn, Total Land 20 Marla",70000000.0,10 Marla,"Top City 1, Islamabad, Islamabad Capital",House,5.0,6.0,2026,2026,1,1,2,Yes,Yes,,,,Yes,https://www.zameen.com/Property/islamabad_top_city_1_brand_new_luxurious_house_10_marla_construction_10_marla_attached_plot_with_beautiful_lawn_total_land_20_marla-54094506-1383-1.html
Islamabad,HOUSE FOR SALE,40000000.0,10 Marla,"Top City 1, Islamabad, Islamabad Capital",House,5.0,6.0,2026,Yes,,,2,Yes,Yes,Yes,,Yes,Yes,https://www.zameen.com/Property/islamabad_top_city_1_house_for_sale-54123729-1383-1.html
Islamabad,"Beautiful Corner House For Sale 11 Marla Sector C1, Bahria Enclave",65000000.0,11 Marla,"Bahria Town, Islamabad, Islamabad Capital",House,5.0,6.0,2026,Yes,1,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_beautiful_corner_house_for_sale_11_marla_sector_c1_bahria_enclave-54198973-11987-1.html
Islamabad,Brand new Designer House For Sale  Prime Location,109000000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,2,1,2,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_d_brand_new_designer_house_for_sale_prime_location-53823159-8403-1.html
Islamabad,1 Kanal Luxury Modern House for Sale in DHA Phase 2 | Front of Central Park | Near Giga Mall | Prime Location. . . !,138500000.0,1 Kanal,"DHA Defence, Islamabad, Islamabad Capital",House,5.0,6.0,2026,3,2,1,3,Yes,Yes,Yes,Yes,Yes,Yes,https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_luxury_modern_house_for_sale_in_dha_phase_2_front_of_central_park_near_giga_mall_prime_location-54129514-339-1.html
Islamabad,Brand New House For Sale,127500000.0,10 Marla,"D-12, Islamabad, Islamabad Capital",House,5.0,6.0,2026,,,,5,,,,5,,5,https://www.zameen.com/Property/islamabad_d-12_brand_new_house_for_sale-54198077-160-1.html
Islamabad,Prime location fully furnished flat for sale owner shifting abroad reasionable price-,17000000.0,4.9 Marla,"E-11, Islamabad, Islamabad Capital",Flat,2.0,2.0,2021,1,,,,,,,,,,https://www.zameen.com/Property/islamabad_e-11_prime_location_fully_furnished_flat_for_sale_owner_shifting_abroad_reasionable_price--54115150-329-1.html
Islamabad,Prime Location On Marrgalla Road 1000sqyds In Coming Rent $5000 Only Serious Buyers-,700000000.0,2 Kanal,"F-8, Islamabad, Islamabad Capital",House,5.0,5.0,2021,6,,,,,,,,,,https://www.zameen.com/Property/islamabad_f-8_prime_location_on_marrgalla_road_1000sqyds_in_coming_rent_5000_only_serious_buyers--54169872-166-1.html
